chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	247369535	247369536	trunc:chr1:247369535:+	1000	+	62	63	0.9841	3.639e-78	2.032e-74	LTR/ERV	ENSG00000162711.20		TE
chr1	7121472	7121473	trunc:chr1:7121472:+	1000	+	39	39	1	1.566e-49	4.371e-46	Deep intronic	ENSG00000171735.21	CAMTA1	Genic
chr1	192283755	192283756	trunc:chr1:192283755:+	1000	+	33	33	1	3.672e-47	6.834e-44	LINE			TE
chr1	204665488	204665489	trunc:chr1:204665488:+	1000	+	29	29	1	2.996e-38	4.181e-35	Deep intronic			Genic
chr1	192283756	192283757	trunc:chr1:192283756:+	1000	+	35	68	0.5147	4.327e-31	4.831e-28	LINE			TE
chr1	92837287	92837288	trunc:chr1:92837287:+	1000	+	22	29	0.7586	3.339e-28	3.107e-25	First intron	ENSG00000122406.15		Genic
chr1	11908193	11908194	trunc:chr1:11908193:+	1000	+	30	88	0.3409	8.799e-28	7.018e-25	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	630716	630717	trunc:chr1:630716:+	1000	+	29	69	0.4203	2.226e-26	1.554e-23	TSS-proximal			Genic
chr1	630726	630727	trunc:chr1:630726:+	1000	+	34	115	0.2957	1.033e-24	6.411e-22	TSS-proximal			Genic
chr1	207976426	207976427	trunc:chr1:207976426:+	1000	+	19	19	1	2.241e-23	1.251e-20	Deep intronic	ENSG00000284237.2	LINC02767	Genic
chr1	59485823	59485824	trunc:chr1:59485823:+	1000	+	18	18	1	2.542e-23	1.29e-20	Other SINE	ENSG00000172456.19		TE
chr1	28508914	28508915	trunc:chr1:28508914:+	1000	+	25	80	0.3125	6.427e-21	2.99e-18	3'UTR-distal	ENSG00000180198.18		Genic
chr1	28508913	28508914	trunc:chr1:28508913:+	1000	+	21	55	0.3818	6.653e-20	2.857e-17	3'UTR-distal	ENSG00000180198.18		Genic
chr1	28509112	28509113	trunc:chr1:28509112:+	1000	+	17	35	0.4857	1.415e-18	5.645e-16	3'UTR-distal	ENSG00000180198.18		Genic
chr1	204550842	204550843	trunc:chr1:204550842:+	1000	+	16	30	0.5333	2.28e-16	8.487e-14	3'UTR	ENSG00000198625.16		Genic
chr1	28508915	28508916	trunc:chr1:28508915:+	1000	+	23	105	0.219	1.344e-15	4.688e-13	3'UTR-distal	ENSG00000180198.18		Genic
chr1	11908191	11908192	trunc:chr1:11908191:+	1000	+	17	55	0.3091	1.454e-15	4.776e-13	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	28509113	28509114	trunc:chr1:28509113:+	1000	+	17	53	0.3208	6.594e-15	2.045e-12	3'UTR-distal	ENSG00000180198.18		Genic
chr1	109100193	109100194	trunc:chr1:109100193:+	980	+	9	13	0.6923	5.347e-13	1.571e-10	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	630713	630714	trunc:chr1:630713:+	941	+	13	31	0.4194	1.373e-12	3.834e-10	TSS-proximal			Genic
chr1	100967221	100967222	trunc:chr1:100967221:+	874	+	8	9	0.8889	7.327e-12	1.781e-09	Deep intronic	ENSG00000162695.14		Genic
chr1	110372756	110372757	trunc:chr1:110372756:+	874	+	11	27	0.4074	6.914e-12	1.781e-09	Deep intronic	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	28508916	28508917	trunc:chr1:28508916:+	874	+	21	127	0.1654	7.339e-12	1.781e-09	3'UTR-distal	ENSG00000180198.18		Genic
chr1	120254904	120254905	trunc:chr1:120254904:+	779	+	11	21	0.5238	6.9e-11	1.605e-08	Satellite/LC	ENSG00000274642.1	""	TE
chr1	28508320	28508321	trunc:chr1:28508320:+	765	+	11	29	0.3793	1.006e-10	2.212e-08	3'UTR-distal	ENSG00000180198.18		Genic
chr1	28507511	28507512	trunc:chr1:28507511:+	765	+	9	24	0.375	1.03e-10	2.212e-08	3'UTR-distal	ENSG00000180198.18		Genic
chr1	212896454	212896455	trunc:chr1:212896454:+	764	+	7	7	1	1.09e-10	2.253e-08	3'UTR	ENSG00000162769.14		Genic
chr1	74124533	74124534	trunc:chr1:74124533:+	754	+	8	8	1	1.434e-10	2.858e-08	LINE			TE
chr1	7401308	7401309	trunc:chr1:7401308:+	712	+	8	8	1	3.902e-10	7.512e-08	LINE	ENSG00000171735.21	CAMTA1	TE
chr1	92837286	92837287	trunc:chr1:92837286:+	688	+	6	6	1	6.939e-10	1.291e-07	First intron	ENSG00000122406.15		Genic
chr1	28506961	28506962	trunc:chr1:28506961:+	679	+	10	29	0.3448	8.925e-10	1.607e-07	3'UTR-distal	ENSG00000180198.18		Genic
chr1	15375958	15375959	trunc:chr1:15375958:+	675	+	9	9	1	1e-09	1.745e-07	Proximal intronic	ENSG00000142621.22		Genic
chr1	204506559	204506560	trunc:chr1:204506559:+	667	+	7	19	0.3684	1.247e-09	2.111e-07	tRNA*			ncRNA
chr1	248873944	248873945	trunc:chr1:248873944:+	666	+	7	9	0.7778	1.322e-09	2.171e-07	tRNA*			ncRNA
chr1	13763156	13763157	trunc:chr1:13763156:+	644	+	7	7	1	2.225e-09	3.55e-07	First intron	ENSG00000116731.23	PRDM2	Genic
chr1	28508883	28508884	trunc:chr1:28508883:+	644	+	10	31	0.3226	2.337e-09	3.624e-07	3'UTR-distal	ENSG00000180198.18		Genic
chr1	70229415	70229416	trunc:chr1:70229415:+	643	+	9	22	0.4091	2.45e-09	3.696e-07	First intron	ENSG00000116754.15		Genic
chr1	92835870	92835871	trunc:chr1:92835870:+	639	+	6	7	0.8571	2.713e-09	3.987e-07	First intron	ENSG00000122406.15		Genic
chr1	28508912	28508913	trunc:chr1:28508912:+	632	+	10	32	0.3125	3.323e-09	4.758e-07	3'UTR-distal	ENSG00000180198.18		Genic
chr1	204550841	204550842	trunc:chr1:204550841:+	626	+	8	14	0.5714	3.925e-09	5.395e-07	3'UTR	ENSG00000198625.16		Genic
chr1	228087804	228087805	trunc:chr1:228087804:+	626	+	8	14	0.5714	3.962e-09	5.395e-07	First intron	ENSG00000143761.18		Genic
