chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	227767688	227767689	del:chr1:227767688:+	1000	+	32	80	0.4	4.002e-93	1.145e-89	3'UTR	ENSG00000143740.16	""	Genic
chr1	227767689	227767690	del:chr1:227767689:+	1000	+	32	81	0.3951	6.614e-93	1.145e-89	3'UTR	ENSG00000143740.16	""	Genic
chr1	11661777	11661778	del:chr1:11661777:+	1000	+	20	89	0.2247	7.632e-53	8.496e-50	3'UTR	ENSG00000132879.15	""	Genic
chr1	11661776	11661777	del:chr1:11661776:+	1000	+	20	90	0.2222	9.81e-53	8.496e-50	3'UTR	ENSG00000132879.15	""	Genic
chr1	1945975	1945976	del:chr1:1945975:+	1000	+	13	27	0.4815	4.903e-40	3.397e-37	Satellite/LC	""	""	TE
chr1	16647959	16647960	del:chr1:16647959:+	1000	+	18	287	0.0627	4.296e-37	2.48e-34	Proximal intronic	ENSG00000186301.8	MST1P2	Genic
chr1	109100240	109100241	del:chr1:109100240:+	1000	+	17	238	0.0714	4.179e-36	2.068e-33	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	109100241	109100242	del:chr1:109100241:+	1000	+	17	249	0.0683	9.226e-36	3.995e-33	3'UTR-distal	ENSG00000270066.4	""	Genic
chr1	11661435	11661436	del:chr1:11661435:+	1000	+	13	159	0.0818	9.536e-29	3.67e-26	3'UTR	ENSG00000132879.15	""	Genic
chr1	236097375	236097376	del:chr1:236097375:+	1000	+	9	23	0.3913	4.387e-27	1.52e-24	LTR/ERV	ENSG00000293995.1	""	TE
chr1	2299253	2299254	del:chr1:2299253:+	1000	+	8	15	0.5333	1.332e-25	4.195e-23	First intron	ENSG00000157933.12	""	Genic
chr1	16648084	16648085	del:chr1:16648084:+	1000	+	8	17	0.4706	5.03e-25	1.162e-22	Other exon	ENSG00000186301.8	MST1P2	Genic
chr1	16648085	16648086	del:chr1:16648085:+	1000	+	8	17	0.4706	5.03e-25	1.162e-22	Other exon	ENSG00000186301.8	MST1P2	Genic
chr1	16648086	16648087	del:chr1:16648086:+	1000	+	8	17	0.4706	5.03e-25	1.162e-22	Other exon	ENSG00000186301.8	MST1P2	Genic
chr1	16648087	16648088	del:chr1:16648087:+	1000	+	8	17	0.4706	5.03e-25	1.162e-22	Other exon	ENSG00000186301.8	MST1P2	Genic
chr1	1043224	1043225	del:chr1:1043224:+	1000	+	8	25	0.32	2.234e-23	4.836e-21	Proximal intronic	ENSG00000188157.16	AGRN	Genic
chr1	1043223	1043224	del:chr1:1043223:+	1000	+	8	26	0.3077	3.226e-23	6.574e-21	Proximal intronic	ENSG00000188157.16	AGRN	Genic
chr1	10374664	10374665	del:chr1:10374664:+	1000	+	7	12	0.5833	6.315e-23	1.215e-20	Proximal intronic	ENSG00000054523.21	""	Genic
chr1	16648079	16648080	del:chr1:16648079:+	1000	+	7	17	0.4118	1.549e-21	2.333e-19	Other exon	ENSG00000186301.8	MST1P2	Genic
chr1	16648080	16648081	del:chr1:16648080:+	1000	+	7	17	0.4118	1.549e-21	2.333e-19	Other exon	ENSG00000186301.8	MST1P2	Genic
chr1	16648081	16648082	del:chr1:16648081:+	1000	+	7	17	0.4118	1.549e-21	2.333e-19	Other exon	ENSG00000186301.8	MST1P2	Genic
chr1	16648082	16648083	del:chr1:16648082:+	1000	+	7	17	0.4118	1.549e-21	2.333e-19	Other exon	ENSG00000186301.8	MST1P2	Genic
chr1	16648083	16648084	del:chr1:16648083:+	1000	+	7	17	0.4118	1.549e-21	2.333e-19	Other exon	ENSG00000186301.8	MST1P2	Genic
chr1	226977398	226977399	del:chr1:226977398:+	1000	+	10	160	0.0625	3.071e-21	4.433e-19	Proximal intronic	ENSG00000163050.19	""	Genic
chr1	153759865	153759866	del:chr1:153759865:+	1000	+	6	17	0.3529	3.794e-18	5.256e-16	Proximal intronic	ENSG00000143624.15	""	Genic
chr1	1162027	1162028	del:chr1:1162027:+	1000	+	5	7	0.7143	2.483e-17	2.966e-15	Deep intronic	""	""	Genic
chr1	1162028	1162029	del:chr1:1162028:+	1000	+	5	7	0.7143	2.483e-17	2.966e-15	Deep intronic	""	""	Genic
chr1	1162029	1162030	del:chr1:1162029:+	1000	+	5	7	0.7143	2.483e-17	2.966e-15	Deep intronic	""	""	Genic
chr1	1162030	1162031	del:chr1:1162030:+	1000	+	5	7	0.7143	2.483e-17	2.966e-15	Deep intronic	""	""	Genic
chr1	226983883	226983884	del:chr1:226983883:+	1000	+	5	8	0.625	6.62e-17	7.644e-15	Deep intronic	ENSG00000163050.19	""	Genic
chr1	43583219	43583220	del:chr1:43583219:+	1000	+	6	32	0.1875	2.768e-16	3.094e-14	Deep intronic	ENSG00000142949.19	""	Genic
chr1	28508727	28508728	del:chr1:28508727:+	1000	+	7	84	0.0833	3.553e-16	3.846e-14	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	43583218	43583219	del:chr1:43583218:+	1000	+	6	36	0.1667	5.945e-16	6.241e-14	Deep intronic	ENSG00000142949.19	""	Genic
chr1	10374662	10374663	del:chr1:10374662:+	1000	+	5	12	0.4167	9.354e-16	9.258e-14	Proximal intronic	ENSG00000054523.21	""	Genic
chr1	10374663	10374664	del:chr1:10374663:+	1000	+	5	12	0.4167	9.354e-16	9.258e-14	Proximal intronic	ENSG00000054523.21	""	Genic
chr1	43583217	43583218	del:chr1:43583217:+	1000	+	6	45	0.1333	2.481e-15	2.387e-13	Deep intronic	ENSG00000142949.19	""	Genic
chr1	11661434	11661435	del:chr1:11661434:+	1000	+	7	117	0.0598	3.861e-15	3.615e-13	3'UTR	ENSG00000132879.15	""	Genic
chr1	153759864	153759865	del:chr1:153759864:+	1000	+	5	16	0.3125	5.155e-15	4.699e-13	Proximal intronic	ENSG00000143624.15	""	Genic
chr1	16648088	16648089	del:chr1:16648088:+	1000	+	5	17	0.2941	7.301e-15	6.168e-13	Other exon	ENSG00000186301.8	MST1P2	Genic
chr1	153759863	153759864	del:chr1:153759863:+	1000	+	5	17	0.2941	7.301e-15	6.168e-13	Proximal intronic	ENSG00000143624.15	""	Genic
chr1	153759866	153759867	del:chr1:153759866:+	1000	+	5	17	0.2941	7.301e-15	6.168e-13	Proximal intronic	ENSG00000143624.15	""	Genic
chr1	183472852	183472853	del:chr1:183472852:+	1000	+	5	18	0.2778	1.011e-14	8.336e-13	First intron	ENSG00000116698.23	""	Genic
chr1	1436388	1436389	del:chr1:1436388:+	1000	+	4	7	0.5714	1.593e-13	1.283e-11	3'UTR-distal	ENSG00000179403.13	""	Genic
chr1	43583220	43583221	del:chr1:43583220:+	1000	+	5	36	0.1389	4.43e-13	3.487e-11	Deep intronic	ENSG00000142949.19	""	Genic
chr1	43583221	43583222	del:chr1:43583221:+	1000	+	5	40	0.125	7.725e-13	5.946e-11	Deep intronic	ENSG00000142949.19	""	Genic
chr1	70230699	70230700	del:chr1:70230699:+	961	+	4	13	0.3077	3.25e-12	2.447e-10	First intron	ENSG00000116754.15	""	Genic
chr1	43560105	43560106	del:chr1:43560105:+	936	+	4	15	0.2667	6.202e-12	4.296e-10	Satellite/LC	ENSG00000142949.19	""	TE
chr1	43560106	43560107	del:chr1:43560106:+	936	+	4	15	0.2667	6.202e-12	4.296e-10	Satellite/LC	ENSG00000142949.19	""	TE
chr1	153759869	153759870	del:chr1:153759869:+	936	+	4	15	0.2667	6.202e-12	4.296e-10	Proximal intronic	ENSG00000143624.15	""	Genic
chr1	153759870	153759871	del:chr1:153759870:+	936	+	4	15	0.2667	6.202e-12	4.296e-10	Proximal intronic	ENSG00000143624.15	""	Genic
chr1	153759868	153759869	del:chr1:153759868:+	925	+	4	16	0.25	8.267e-12	5.615e-10	Proximal intronic	ENSG00000143624.15	""	Genic
chr1	153759867	153759868	del:chr1:153759867:+	914	+	4	17	0.2353	1.081e-11	7.2e-10	Proximal intronic	ENSG00000143624.15	""	Genic
chr1	119712245	119712246	del:chr1:119712245:+	905	+	4	18	0.2222	1.389e-11	8.891e-10	First intron	ENSG00000092621.14	""	Genic
chr1	153759862	153759863	del:chr1:153759862:+	905	+	4	18	0.2222	1.389e-11	8.891e-10	Proximal intronic	ENSG00000143624.15	""	Genic
chr1	227767767	227767768	del:chr1:227767767:+	905	+	5	70	0.0714	1.412e-11	8.891e-10	3'UTR	ENSG00000143740.16	""	Genic
chr1	227767766	227767767	del:chr1:227767766:+	899	+	5	72	0.0694	1.631e-11	1.009e-09	3'UTR	ENSG00000143740.16	""	Genic
chr1	1052675	1052676	del:chr1:1052675:+	897	+	4	19	0.2105	1.759e-11	1.069e-09	Deep intronic	ENSG00000188157.16	AGRN	Genic
chr1	153759861	153759862	del:chr1:153759861:+	888	+	4	20	0.2	2.199e-11	1.313e-09	Proximal intronic	ENSG00000143624.15	""	Genic
chr1	17619042	17619043	del:chr1:17619042:+	802	+	4	32	0.125	1.628e-10	9.399e-09	First intron	ENSG00000074964.18	""	Genic
chr1	17619043	17619044	del:chr1:17619043:+	802	+	4	32	0.125	1.628e-10	9.399e-09	First intron	ENSG00000074964.18	""	Genic
chr1	1132216	1132217	del:chr1:1132216:+	801	+	3	5	0.6	1.752e-10	9.635e-09	Deep intronic	""	""	Genic
chr1	1132217	1132218	del:chr1:1132217:+	801	+	3	5	0.6	1.752e-10	9.635e-09	Deep intronic	""	""	Genic
chr1	17622642	17622643	del:chr1:17622642:+	801	+	3	5	0.6	1.752e-10	9.635e-09	Deep intronic	ENSG00000074964.18	""	Genic
chr1	17619041	17619042	del:chr1:17619041:+	799	+	4	33	0.1212	1.852e-10	1.002e-08	First intron	ENSG00000074964.18	""	Genic
chr1	17673620	17673621	del:chr1:17673620:+	710	+	3	9	0.3333	1.471e-09	7.838e-08	Deep intronic	ENSG00000074964.18	""	Genic
chr1	2301516	2301517	del:chr1:2301516:+	697	+	3	10	0.3	2.101e-09	1.07e-07	First intron	ENSG00000157933.12	""	Genic
chr1	3471684	3471685	del:chr1:3471684:+	697	+	3	10	0.3	2.101e-09	1.07e-07	Deep intronic	ENSG00000130762.16	""	Genic
chr1	227771437	227771438	del:chr1:227771437:+	697	+	3	10	0.3	2.101e-09	1.07e-07	Deep intronic	ENSG00000143740.16	""	Genic
chr1	227771436	227771437	del:chr1:227771436:+	685	+	3	11	0.2727	2.888e-09	1.389e-07	Deep intronic	ENSG00000143740.16	""	Genic
chr1	227771438	227771439	del:chr1:227771438:+	685	+	3	11	0.2727	2.888e-09	1.389e-07	Deep intronic	ENSG00000143740.16	""	Genic
chr1	227771439	227771440	del:chr1:227771439:+	685	+	3	11	0.2727	2.888e-09	1.389e-07	Deep intronic	ENSG00000143740.16	""	Genic
chr1	11661874	11661875	del:chr1:11661874:+	685	+	4	64	0.0625	2.857e-09	1.389e-07	3'UTR	ENSG00000132879.15	""	Genic
chr1	227771434	227771435	del:chr1:227771434:+	674	+	3	12	0.25	3.85e-09	1.802e-07	Deep intronic	ENSG00000143740.16	""	Genic
chr1	227771435	227771436	del:chr1:227771435:+	674	+	3	12	0.25	3.85e-09	1.802e-07	Deep intronic	ENSG00000143740.16	""	Genic
chr1	10108146	10108147	del:chr1:10108146:+	644	+	3	15	0.2	7.957e-09	3.627e-07	Satellite/LC	ENSG00000130939.21	""	TE
chr1	10108147	10108148	del:chr1:10108147:+	644	+	3	15	0.2	7.957e-09	3.627e-07	Satellite/LC	ENSG00000130939.21	""	TE
chr1	227771433	227771434	del:chr1:227771433:+	635	+	3	16	0.1875	9.792e-09	4.405e-07	Deep intronic	ENSG00000143740.16	""	Genic
chr1	1052676	1052677	del:chr1:1052676:+	627	+	3	17	0.1765	1.189e-08	5.279e-07	Deep intronic	ENSG00000188157.16	AGRN	Genic
chr1	1052678	1052679	del:chr1:1052678:+	621	+	3	18	0.1667	1.426e-08	6.099e-07	Deep intronic	ENSG00000188157.16	AGRN	Genic
chr1	2171936	2171937	del:chr1:2171936:+	621	+	3	18	0.1667	1.426e-08	6.099e-07	Proximal intronic	ENSG00000067606.18	""	Genic
chr1	2171937	2171938	del:chr1:2171937:+	621	+	3	18	0.1667	1.426e-08	6.099e-07	Proximal intronic	ENSG00000067606.18	""	Genic
