chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	28507027	28507028	del:chr1:28507027:+	504	+	2	5	0.4	1.289e-06	9.022e-06	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28507028	28507029	del:chr1:28507028:+	504	+	2	5	0.4	1.289e-06	9.022e-06	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28507029	28507030	del:chr1:28507029:+	504	+	2	5	0.4	1.289e-06	9.022e-06	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	70230725	70230726	del:chr1:70230725:+	245	+	1	5	0.2	0.001794	0.003478	First intron	ENSG00000116754.15	""	Genic
chr1	70230726	70230727	del:chr1:70230726:+	245	+	1	5	0.2	0.001794	0.003478	First intron	ENSG00000116754.15	""	Genic
chr1	75791130	75791131	del:chr1:75791130:+	245	+	1	5	0.2	0.001794	0.003478	Deep intronic	ENSG00000137955.17	""	Genic
chr1	108697539	108697540	del:chr1:108697539:+	245	+	1	5	0.2	0.001794	0.003478	Satellite/LC	ENSG00000134186.13	""	TE
chr1	110370282	110370283	del:chr1:110370282:+	245	+	1	5	0.2	0.001794	0.003478	First intron	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	108697540	108697541	del:chr1:108697540:+	245	+	1	6	0.1667	0.002153	0.003478	Satellite/LC	ENSG00000134186.13	""	TE
chr1	108697541	108697542	del:chr1:108697541:+	245	+	1	6	0.1667	0.002153	0.003478	Satellite/LC	ENSG00000134186.13	""	TE
chr1	108697542	108697543	del:chr1:108697542:+	245	+	1	6	0.1667	0.002153	0.003478	Satellite/LC	ENSG00000134186.13	""	TE
chr1	230239828	230239829	del:chr1:230239828:+	245	+	1	6	0.1667	0.002153	0.003478	LINE	ENSG00000143641.11	""	TE
chr1	230239829	230239830	del:chr1:230239829:+	245	+	1	6	0.1667	0.002153	0.003478	LINE	ENSG00000143641.11	""	TE
chr1	108697543	108697544	del:chr1:108697543:+	242	+	1	7	0.1429	0.002511	0.003767	Satellite/LC	ENSG00000134186.13	""	TE
chr1	230127416	230127417	del:chr1:230127416:+	240	+	1	8	0.125	0.00287	0.003944	Alu	ENSG00000143641.11	""	TE
chr1	108697544	108697545	del:chr1:108697544:+	240	+	1	9	0.1111	0.003228	0.003944	Satellite/LC	ENSG00000134186.13	""	TE
chr1	108697545	108697546	del:chr1:108697545:+	240	+	1	11	0.0909	0.003944	0.003944	Satellite/LC	ENSG00000134186.13	""	TE
chr1	108697546	108697547	del:chr1:108697546:+	240	+	1	11	0.0909	0.003944	0.003944	Satellite/LC	ENSG00000134186.13	""	TE
chr1	108697547	108697548	del:chr1:108697547:+	240	+	1	11	0.0909	0.003944	0.003944	Satellite/LC	ENSG00000134186.13	""	TE
chr1	108697548	108697549	del:chr1:108697548:+	240	+	1	11	0.0909	0.003944	0.003944	Satellite/LC	ENSG00000134186.13	""	TE
chr1	108697549	108697550	del:chr1:108697549:+	240	+	1	11	0.0909	0.003944	0.003944	Satellite/LC	ENSG00000134186.13	""	TE
chr1	67414301	67414302	del:chr1:67414301:-	226	-	1	5	0.2	0.001794	0.005382	Deep intronic	ENSG00000142864.16	""	Genic
chr1	44721564	44721565	del:chr1:44721564:-	226	-	1	6	0.1667	0.002153	0.005382	Deep intronic	ENSG00000302489.1	""	Genic
chr1	44819955	44819956	del:chr1:44819955:-	221	-	1	14	0.0714	0.005016	0.006088	3'UTR	ENSG00000117425.16	""	Genic
chr1	244854162	244854163	del:chr1:244854162:-	221	-	1	15	0.0667	0.005374	0.006088	3'UTR	ENSG00000153187.22	""	Genic
