chr	start	end	name	score	strand	signal	coverage	fraction	pvalue	qvalue	annotation	gene	external_gene_name	grouped_annotation
chr1	66450337	66450338	del:chr1:66450337:+	915	+	4	10	0.4	4.697e-11	7.046e-10	Deep intronic	ENSMUSG00000015222.19	Map2	Genic
chr1	177276383	177276384	del:chr1:177276383:+	859	+	4	18	0.2222	6.814e-10	2.555e-09	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	177276384	177276385	del:chr1:177276384:+	859	+	4	18	0.2222	6.814e-10	2.555e-09	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	177276385	177276386	del:chr1:177276385:+	859	+	4	18	0.2222	6.814e-10	2.555e-09	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	39977875	39977876	del:chr1:39977875:+	808	+	3	5	0.6	3.257e-09	8.143e-09	LTR/ERV	ENSMUSG00000026074.16	Map4k4	TE
chr1	39977876	39977877	del:chr1:39977876:+	808	+	3	5	0.6	3.257e-09	8.143e-09	LTR/ERV	ENSMUSG00000026074.16	Map4k4	TE
chr1	63632287	63632288	del:chr1:63632287:+	641	+	3	16	0.1875	1.814e-07	3.886e-07	3'UTR	ENSMUSG00000025964.16	Adam23	Genic
chr1	121402408	121402409	del:chr1:121402408:+	219	+	1	5	0.2	0.003437	0.006444	Other SINE	ENSMUSG00000026339.19	Ccdc93	TE
chr1	66479822	66479823	del:chr1:66479822:+	218	+	1	6	0.1667	0.004123	0.006556	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	55186501	55186502	del:chr1:55186501:+	218	+	1	7	0.1429	0.004808	0.006556	Other SINE	ENSMUSG00000025979.14	Mob4	TE
chr1	55186502	55186503	del:chr1:55186502:+	218	+	1	7	0.1429	0.004808	0.006556	Other SINE	ENSMUSG00000025979.14	Mob4	TE
chr1	66478410	66478411	del:chr1:66478410:+	210	+	1	10	0.1	0.006861	0.007917	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	66478411	66478412	del:chr1:66478411:+	210	+	1	10	0.1	0.006861	0.007917	3'UTR	ENSMUSG00000015222.19	Map2	Genic
chr1	164265689	164265690	del:chr1:164265689:-	1000	-	9	42	0.2143	1.514e-20	2.726e-19	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	22485024	22485025	del:chr1:22485024:-	223	-	1	5	0.2	0.003437	0.005816	Deep intronic	ENSMUSG00000041670.20	Rims1	Genic
chr1	22485025	22485026	del:chr1:22485025:-	223	-	1	5	0.2	0.003437	0.005816	Deep intronic	ENSMUSG00000041670.20	Rims1	Genic
chr1	25357043	25357044	del:chr1:25357043:-	223	-	1	6	0.1667	0.004123	0.005816	Deep intronic	ENSMUSG00000033569.18	Adgrb3	Genic
chr1	181732525	181732526	del:chr1:181732525:-	223	-	1	6	0.1667	0.004123	0.005816	3'UTR	ENSMUSG00000022995.18	Enah	Genic
chr1	123748506	123748507	del:chr1:123748506:-	223	-	1	7	0.1429	0.004808	0.005816	Alu	ENSMUSG00000036815.18	Dpp10	TE
chr1	134275150	134275151	del:chr1:134275150:-	223	-	1	7	0.1429	0.004808	0.005816	3'UTR	ENSMUSG00000042305.13	Tmem183a	Genic
chr1	134275151	134275152	del:chr1:134275151:-	223	-	1	7	0.1429	0.004808	0.005816	3'UTR	ENSMUSG00000042305.13	Tmem183a	Genic
chr1	134275152	134275153	del:chr1:134275152:-	223	-	1	7	0.1429	0.004808	0.005816	3'UTR	ENSMUSG00000042305.13	Tmem183a	Genic
chr1	179054763	179054764	del:chr1:179054763:-	223	-	1	7	0.1429	0.004808	0.005816	First intron	ENSMUSG00000055067.16	Smyd3	Genic
chr1	123748512	123748513	del:chr1:123748512:-	223	-	1	8	0.125	0.005493	0.005816	Alu	ENSMUSG00000036815.18	Dpp10	TE
chr1	123748513	123748514	del:chr1:123748513:-	223	-	1	8	0.125	0.005493	0.005816	Alu	ENSMUSG00000036815.18	Dpp10	TE
chr1	123748514	123748515	del:chr1:123748514:-	223	-	1	8	0.125	0.005493	0.005816	Alu	ENSMUSG00000036815.18	Dpp10	TE
chr1	123748515	123748516	del:chr1:123748515:-	223	-	1	8	0.125	0.005493	0.005816	Alu	ENSMUSG00000036815.18	Dpp10	TE
chr1	123748516	123748517	del:chr1:123748516:-	223	-	1	8	0.125	0.005493	0.005816	Alu	ENSMUSG00000036815.18	Dpp10	TE
chr1	164264852	164264853	del:chr1:164264852:-	223	-	1	8	0.125	0.005493	0.005816	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	164264853	164264854	del:chr1:164264853:-	223	-	1	8	0.125	0.005493	0.005816	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	181732636	181732637	del:chr1:181732636:-	216	-	1	10	0.1	0.006861	0.006861	3'UTR	ENSMUSG00000022995.18	Enah	Genic
chr10	108336078	108336079	del:chr10:108336078:-	1000	-	6	31	0.1935	7.713e-14	9.961e-13	3'UTR	ENSMUSG00000035864.15	Syt1	Genic
chr10	108336075	108336076	del:chr10:108336075:-	1000	-	6	32	0.1875	9.487e-14	9.961e-13	3'UTR	ENSMUSG00000035864.15	Syt1	Genic
chr10	108336076	108336077	del:chr10:108336076:-	1000	-	6	32	0.1875	9.487e-14	9.961e-13	3'UTR	ENSMUSG00000035864.15	Syt1	Genic
chr10	108336077	108336078	del:chr10:108336077:-	1000	-	6	32	0.1875	9.487e-14	9.961e-13	3'UTR	ENSMUSG00000035864.15	Syt1	Genic
chr10	108335100	108335101	del:chr10:108335100:-	447	-	2	5	0.4	4.731e-06	3.311e-05	3'UTR	ENSMUSG00000035864.15	Syt1	Genic
chr10	108335101	108335102	del:chr10:108335101:-	447	-	2	5	0.4	4.731e-06	3.311e-05	3'UTR	ENSMUSG00000035864.15	Syt1	Genic
chr10	70394700	70394701	del:chr10:70394700:-	410	-	2	8	0.25	1.323e-05	7.937e-05	3'UTR	ENSMUSG00000037747.10	Phyhipl	Genic
chr10	108335970	108335971	del:chr10:108335970:-	404	-	2	9	0.2222	1.7e-05	8.925e-05	3'UTR	ENSMUSG00000035864.15	Syt1	Genic
chr10	57391983	57391984	del:chr10:57391983:-	362	-	2	16	0.125	5.648e-05	0.0002372	3'UTR	ENSMUSG00000019877.11	Serinc1	Genic
chr10	108335319	108335320	del:chr10:108335319:-	362	-	2	16	0.125	5.648e-05	0.0002372	3'UTR	ENSMUSG00000035864.15	Syt1	Genic
